bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,fff1be99-4328-4f1d-ab83-82cd41995fff,1032,,"[90.0, 14.0]",18236,19,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,38,Barcelona,217,['ee44e690-1ef7-4695-8a21-fd8dffb28beb'],6,,,,,,,,,,,,,,,Barcelona,217,00:19:06.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5a158db1-23af-4c5d-ba54-c6d2b8f5fd15,1035,,"[85.0, 39.0]",18236,19,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,38,Barcelona,217,['596015a0-c76d-4ee0-9a72-31610be5b888'],10,,,,,,,,,,,,,,,Barcelona,217,00:19:10.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2eeaf216-c688-4a33-8a6c-dfe08de364a5,1041,,"[91.0, 16.0]",18236,19,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,38,Barcelona,217,['75e968d2-de7c-4a5c-81bb-7b1feacfe9cd'],14,,,,,,,,,,,,,,,Barcelona,217,00:19:14.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8f4a3170-1e84-4c5c-97c1-42e1905c5a1f,1044,,"[93.0, 40.0]",18236,19,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Right Wing,38,Barcelona,217,['2f68be8d-2bcb-4bbb-b581-b898d7a5792b'],17,,,,,,,,,,,,,,,Barcelona,217,00:19:17.714,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,6f3837c8-d599-4792-a324-195a4e63d2e2,1049,,"[91.0, 21.0]",18236,19,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Hernández Balcázar,3058.0,Left Center Forward,39,Manchester United,39,['69d1371e-2ec9-4a21-92c9-4b285ffccb91'],36,,,,,,,,,,,,,,,Manchester United,39,00:19:36.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f4e88a37-f6c7-4b1c-a7a8-31da923cfa48,1054,,"[45.0, 43.0]",18236,19,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,40,Barcelona,217,['b63d88cf-568f-4465-9b2c-3347e90d9b5a'],40,,,,,,,,,,,,,,,Barcelona,217,00:19:40.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e0df3820-b19f-45a2-9c12-be7d301cc3f3,1058,,"[55.0, 28.0]",18236,19,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,['4de244b9-79c1-4ef8-9713-912de07823b7'],49,,,,,,,,,,,,,,,Barcelona,217,00:19:49.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,96d8090c-7351-43b2-ac81-72109df6082a,1061,,"[43.0, 28.0]",18236,19,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,40,Barcelona,217,['e2fd5089-0fbd-4ec1-89b1-da9407d6fa58'],51,,,,,,,,,,,,,,,Barcelona,217,00:19:51.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e76f519e-e974-40c6-b388-7d3607ba2662,1064,,"[64.0, 51.0]",18236,19,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,40,Barcelona,217,['f2ee847d-3031-4b17-9bed-a3d974c97ccc'],53,,,,,,,,,,,,,,,Barcelona,217,00:19:53.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,85f3fe1c-1e76-4e6a-a032-cf792faa9798,1068,,"[112.0, 59.0]",18236,20,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Right Wing,40,Barcelona,217,['68c60e09-b5bc-478a-9e3c-515f34665f5d'],0,,,,,,,,,,,,,,,Barcelona,217,00:20:00.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5bd8c837-53a4-455f-adcc-64f6242b102b,1071,,"[109.0, 48.0]",18236,20,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,40,Barcelona,217,['9d4bb818-8154-4e33-984b-7cbf95cccccf'],2,,,,,,,,,,,,,,,Barcelona,217,00:20:02.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,abc6f1cb-eac9-4ccb-89b0-c5c18d0f5d85,1077,,"[21.0, 15.0]",18236,20,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Giggs,20175.0,Right Defensive Midfield,41,Manchester United,39,['35a70318-f248-44d5-9f44-401f13b43fa8'],5,,,,,,,,,,,,,,,Manchester United,39,00:20:05.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,94309bc2-5b5a-4397-ba77-410d8bb8e310,1081,,"[46.0, 12.0]",18236,20,,,,,,,,,,,,,,,,,,1,Regular Play,Ji-Sung Park,20173.0,Left Wing,41,Manchester United,39,['87094a11-b117-4d1d-996a-d48b966f59bf'],9,,,,,,,,,,,,,,,Manchester United,39,00:20:09.191,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,4e71c1a1-3e0d-47a9-828a-97cd8e8bb3d0,1084,,"[88.0, 21.0]",18236,20,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Left Center Forward,41,Manchester United,39,['19167eae-0714-45f3-bf93-3932f9c5029d'],11,,,,,,,,,,,,,,,Manchester United,39,00:20:11.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,07c8a57c-a78f-4fa7-90e1-a3059704dcb7,1086,,"[31.0, 29.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,42,Barcelona,217,['113eccef-a593-406e-8c15-c7dbb7770a01'],20,,,,,,,,,,,,,,,Barcelona,217,00:20:20.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f72a2a4b-02e7-4fc4-888b-f503abc0b9c1,1089,,"[58.0, 26.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['05eaf93f-d176-48bf-8393-90d9deb7fd20'],23,,,,,,,,,,,,,,,Barcelona,217,00:20:23.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,eeba4b2d-7f56-4b76-977a-a6cc573da69e,1092,,"[57.0, 42.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['4ccd4586-de90-4c50-bcff-2257f68cba05'],24,,,,,,,,,,,,,,,Barcelona,217,00:20:24.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e8308682-7191-47b2-bf7b-cf0fc269586e,1095,,"[80.0, 33.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,42,Barcelona,217,['13f5910e-6751-4397-bcd0-f76edfe5975d'],26,,,,,,,,,,,,,,,Barcelona,217,00:20:26.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,446c4b0e-5346-4270-a480-da3812a3efd1,1098,,"[72.0, 26.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['07fb92b1-9227-4748-b6d6-6ef5b66111f2'],28,,,,,,,,,,,,,,,Barcelona,217,00:20:28.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,14e1c52e-2e5d-42d7-9832-bcb58703bf9c,1101,,"[89.0, 3.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,42,Barcelona,217,['7dedcda3-df45-4bbb-aa9c-0213c076ee52'],29,,,,,,,,,,,,,,,Barcelona,217,00:20:29.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1e9afb50-195d-4ca7-afe9-e11eef2def35,1105,,"[75.0, 18.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,['14a50efb-a13f-439c-83ad-6b8dd0474e53'],34,,,,,,,,,,,,,,,Barcelona,217,00:20:34.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,43a62143-340f-4413-abb9-7a72ff05c611,1108,,"[83.0, 29.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,42,Barcelona,217,['bc7c7407-9848-4b5f-ace9-472c2cb8acf3'],35,,,,,,,,,,,,,,,Barcelona,217,00:20:35.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3a7b2a53-eb4b-4ff2-9367-2539aa734d56,1112,,"[79.0, 18.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,42,Barcelona,217,"['0f8f2c1a-f108-45dc-99b0-e155b8a67606', '5315062a-f622-4beb-8dea-6e49e1f60071']",36,,,,,,,,,,,,,,,Barcelona,217,00:20:36.760,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,286310cd-3f94-4ce8-9195-f267a94cb325,1115,,"[81.0, 30.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,42,Barcelona,217,['e7d79636-fe1c-4aab-85ad-65fff666809a'],38,,,,,,,,,,,,,,,Barcelona,217,00:20:38.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,54bee050-7bf6-4f75-ac80-8233d76883cd,1118,,"[101.0, 54.0]",18236,20,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Right Wing,42,Barcelona,217,['a7f0992a-2688-4892-9a98-b0f73be29682'],40,,,,,,,,,,,,,,,Barcelona,217,00:20:40.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d8514185-a197-4052-adc4-e48f0fdc622a,1124,,"[46.0, 12.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['3944f4c4-af58-4f25-adb4-849a4541eae0'],5,,,,,,,,,,,,,,,Barcelona,217,00:21:05.418,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,19fdec53-29ad-4417-9498-9330700dfad4,1126,,"[92.0, 20.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,['1b6a3f1d-9c84-40d7-8d78-b70271c7b7d2'],7,,,,,,,,,,,,,,,Barcelona,217,00:21:07.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a7c322b1-2a77-43bf-a925-40fb6630fe57,1128,,"[42.0, 72.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Carrick,4751.0,Left Defensive Midfield,44,Barcelona,217,['2ebf8437-803b-4b4e-8f92-56d81fea08ae'],9,,,,,,,,,,,,,,,Manchester United,39,00:21:09.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e99881bc-5734-46d0-bc1a-d80f9b9aba49,1134,,"[6.0, 15.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,44,Barcelona,217,['f2b6b097-f9ce-4e45-ab0d-b4574b37a513'],15,,,,,,,,,,,,,,,Barcelona,217,00:21:15.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a6f574ad-c55b-4e20-9e7c-29864232d4d3,1138,,"[22.0, 15.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['33ef21e1-6f7e-46f0-b236-2b837c953944'],18,,,,,,,,,,,,,,,Barcelona,217,00:21:18.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3567c2f2-8294-4809-8b7c-df80e945ffb2,1141,,"[40.0, 34.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,44,Barcelona,217,['58c67a98-a5b2-4af2-9a90-68a87a20d086'],22,,,,,,,,,,,,,,,Barcelona,217,00:21:22.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0ef1967e-1c34-4efe-86c2-a1b9f8635238,1144,,"[48.0, 67.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,44,Barcelona,217,['5f1b1ebc-66f8-4f6f-8f93-befefab80f36'],26,,,,,,,,,,,,,,,Barcelona,217,00:21:26.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,efcf96a6-3eeb-41ec-a889-924e0896764a,1147,,"[70.0, 52.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Right Wing,44,Barcelona,217,['4845d318-15ce-46d1-bee9-84bbd53b51d2'],30,,,,,,,,,,,,,,,Barcelona,217,00:21:30.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0cc9e77e-e608-406d-8305-f666ccaa3409,1150,,"[63.0, 28.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,44,Barcelona,217,['c95e4584-f946-4357-8cd4-5a6cc974f358'],32,,,,,,,,,,,,,,,Barcelona,217,00:21:32.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c60712e6-ad83-461d-bc26-cc55a2357748,1153,,"[77.0, 21.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,['e1c61730-2730-4695-a4ba-bd1c12dda799'],33,,,,,,,,,,,,,,,Barcelona,217,00:21:33.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,fcd888f0-9c19-48d8-a2f7-1d680d5c6652,1156,,"[70.0, 22.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,44,Barcelona,217,['50e51df8-8581-41b8-beae-8f15f5d4b7ae'],34,,,,,,,,,,,,,,,Barcelona,217,00:21:34.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4a983146-6ed3-4fe3-810e-3fbc36a54b77,1159,,"[81.0, 28.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,['ab49d0f6-37ed-4f2d-bffb-723665de77b6'],37,,,,,,,,,,,,,,,Barcelona,217,00:21:37.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7be2d6e6-456c-46d3-9fe9-243528712f6b,1162,,"[80.0, 20.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,44,Barcelona,217,['795308b8-2f55-4d67-9b75-29aecfda71a1'],37,,,,,,,,,,,,,,,Barcelona,217,00:21:37.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f1198468-60ed-4378-bd89-f3db24345cd1,1165,,"[80.0, 27.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,['bc78dbb3-2496-4bab-95f8-bf10dc9f6a60'],38,,,,,,,,,,,,,,,Barcelona,217,00:21:38.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6faa123c-36d4-455d-b254-f37bc96fb41b,1168,,"[79.0, 43.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,44,Barcelona,217,['cbfde69c-8669-40da-a302-2f8475693cee'],40,,,,,,,,,,,,,,,Barcelona,217,00:21:40.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7003fdbb-c2d9-41a2-adc7-f52a0e5256ae,1172,,"[77.0, 25.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,44,Barcelona,217,['231d8e52-b488-4dfd-ae1d-77b644fdcb8b'],44,,,,,,,,,,,,,,,Barcelona,217,00:21:44.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0751dbda-ef21-45d3-93b5-07f3d0e9592d,1175,,"[84.0, 24.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,44,Barcelona,217,['bda5bce5-50df-4fc3-b332-68b627747eea'],45,,,,,,,,,,,,,,,Barcelona,217,00:21:45.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f466161d-ed3a-416c-bc9d-2b2d47a60057,1178,,"[84.0, 30.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,44,Barcelona,217,['d5886c7f-54cc-4d49-9942-df428ef74bf8'],47,,,,,,,,,,,,,,,Barcelona,217,00:21:47.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4136eff6-71a4-42d2-bd4e-c9311a3bf124,1184,,"[101.0, 51.0]",18236,21,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,44,Barcelona,217,['6a2dc802-642a-4eac-adfa-d9d3981e548e'],50,,,,,,,,,,,,,,,Barcelona,217,00:21:50.267,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,72232d91-2538-44e5-8ca5-7546516cbe96,1190,,"[46.0, 24.0]",18236,21,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Right Center Forward,45,Manchester United,39,['d061c89d-c5e9-4882-9fef-02eadadc1376'],54,,,,,,,,,,,,,,,Manchester United,39,00:21:54.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,fc89cb56-8870-468d-8ddd-f8b9d83b0e73,1198,,"[71.0, 5.0]",18236,22,,,,,,,,,,,,,,,,,,1,From Throw In,Ji-Sung Park,20173.0,Left Wing,46,Manchester United,39,['31e6910f-f8cf-4749-9525-6915d5e30d13'],8,,,,,,,,,,,,,,,Manchester United,39,00:22:08.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5636bbfb-c491-49be-a477-f9a3e6c2ad90,1202,,"[85.0, 4.0]",18236,22,,,,,,,,,,,,,,,,,,1,From Throw In,Patrice Evra,20008.0,Left Back,46,Manchester United,39,['f8ec2129-e6a3-46d0-93f4-b6d954a1c3b0'],11,,,,,,,,,,,,,,,Manchester United,39,00:22:11.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,db54a040-5f8e-4e92-a330-eb8ff9d54475,1205,,"[96.0, 4.0]",18236,22,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Mark Rooney,3538.0,Right Center Forward,46,Manchester United,39,['8fff401f-1555-4948-a254-f596eda10cdf'],13,,,,,,,,,,,,,,,Manchester United,39,00:22:13.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3470534b-62cb-45a3-b309-9d1593be4a9c,1209,,"[107.0, 30.0]",18236,22,,,,,,,,,,,,,,,,,,1,From Throw In,Ji-Sung Park,20173.0,Left Wing,46,Manchester United,39,['fee828d3-187a-4897-acd6-ed42152408cf'],17,,,,,,,,,,,,,,,Manchester United,39,00:22:17.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f854fd15-ee52-4efc-b1f9-06a7e41cefa5,1215,,"[22.0, 55.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,['d79473cf-b56a-4da6-ac77-22bfcb47d225'],20,,,,,,,,,,,,,,,Barcelona,217,00:22:20.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,474ed050-59fa-4afe-812c-f3fc555352b5,1218,,"[36.0, 42.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,['e3a9b21a-bfea-474a-a008-ca5228f90826'],22,,,,,,,,,,,,,,,Barcelona,217,00:22:22.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,eb985c21-d042-4e06-aa9a-3b139ceec725,1221,,"[54.0, 46.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,['08bffa62-5c07-4aaa-94b1-1b40fcc9d9e1'],26,,,,,,,,,,,,,,,Barcelona,217,00:22:26.706,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,aa2cdad7-fc22-427e-a891-759848da78cb,1226,,"[89.0, 48.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Left Center Forward,47,Barcelona,217,['ede30e17-c4b1-49ae-b780-69abf45301ed'],33,,,,,,,,,,,,,,,Manchester United,39,00:22:33.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,daf8cb10-743a-4307-91d5-8d5fb2a7df90,1230,,"[22.0, 23.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,47,Barcelona,217,['2f914127-929c-495f-87b5-0905fafa85ef'],36,,,,,,,,,,,,,,,Barcelona,217,00:22:36.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d045c42b-03e4-4384-aef6-168cb07c70c0,1233,,"[26.0, 60.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,47,Barcelona,217,['4fa2dd75-6156-4fe1-bfbc-7dafa16054d3'],38,,,,,,,,,,,,,,,Barcelona,217,00:22:38.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,465b2361-2966-4b84-a8b0-062c5be4749c,1236,,"[36.0, 42.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,['0d5a2553-c549-4c7d-ae7f-11146434c6de'],41,,,,,,,,,,,,,,,Barcelona,217,00:22:41.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,685c5b4a-cb2a-43f8-a191-d22054b2dc2e,1239,,"[35.0, 59.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,47,Barcelona,217,['e6a2e4d4-282c-49e2-bd86-782d9e5f2353'],44,,,,,,,,,,,,,,,Barcelona,217,00:22:44.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3cde6634-ac7f-4419-895f-8ee10053cd82,1242,,"[49.0, 58.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,['35071ecf-f902-45a0-b625-c02b1976de64'],46,,,,,,,,,,,,,,,Barcelona,217,00:22:46.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f7ded0e3-0ef5-4e5e-867a-f63421b1e33c,1245,,"[36.0, 59.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,47,Barcelona,217,['2098ed57-0464-4068-bc53-cfeda6b21503'],47,,,,,,,,,,,,,,,Barcelona,217,00:22:47.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ebee6484-e7a3-4877-8dec-d5dd88467e85,1248,,"[44.0, 42.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,['46456f07-4e74-42d9-b407-34009c00d373'],52,,,,,,,,,,,,,,,Barcelona,217,00:22:52.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8c13eec0-0f1a-4a76-898c-d3490eff71c5,1251,,"[64.0, 7.0]",18236,22,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,47,Barcelona,217,['e16e809f-ca8a-487d-91b6-b11a5c2992f6'],57,,,,,,,,,,,,,,,Barcelona,217,00:22:57.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ce638c8c-98b8-4ebb-80eb-2fd997c61b76,1254,,"[79.0, 3.0]",18236,23,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,47,Barcelona,217,['4df3b039-1e15-47c3-ac11-e3779b0bac32'],1,,,,,,,,,,,,,,,Barcelona,217,00:23:01.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5b5c7cc7-4f1d-4011-a2f1-2dcc6e5039c2,1257,,"[71.0, 15.0]",18236,23,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,47,Barcelona,217,['57f6e487-e71f-44f6-9ddd-9f38c52180c6'],3,,,,,,,,,,,,,,,Barcelona,217,00:23:03.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,bd761f28-6cf1-4a0a-a954-2fcb5738b429,1260,,"[55.0, 54.0]",18236,23,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,47,Barcelona,217,['dadaf43d-ccda-4586-bbef-610256e80af9'],8,,,,,,,,,,,,,,,Barcelona,217,00:23:08.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1b4a56ee-4155-49e9-ac24-e473e1baadf6,1263,,"[64.0, 71.0]",18236,23,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,47,Barcelona,217,['2b4cf52f-8755-4b0f-a728-f49978f8869d'],12,,,,,,,,,,,,,,,Barcelona,217,00:23:12.086,Ball Receipt*,
